#CRTS ID,RA (J2000),Dec (J2000),UT Date,Mag,CSS images,SDSS,Others,Followed,Last,LC,FC,Classification
CSS080202:081415+080450,123.56217,8.08062,20080202.23,18.57,802021070444156851,yes,56851,no,2016-11-09,56851,no,"CV 22,1 mag SDSS star"
CSS080409:081419-005022,123.57877,-0.83948,20080409.14,14.77,804090010444152026,yes,52026,yes,2016-02-29,52026,no,"CV SDSS mag 19,0 star"
CSS150222:081425+202126,123.6057,20.35713,20150222.24,16.77,1502221210424111277,yes,11127,no,2016-11-05,11127,yes,"CV SDSS mag 21,8"
CSS130218:081432+421600,123.63153,42.26656,20130218.14,15.28,1302181400354146917,yes,14691,no,2016-11-10,14691,yes,"CV SDSS mag 21,9"
CSS150222:081510+173959,123.7921,17.66625,20150222.26,18.07,1502221180434114096,yes,11409,no,2016-11-05,11409,yes,"SN (MLS) SDSS mag 20,7"
CSS150416:081520+174344,123.83378,17.72896,20150416.13,17.47,1504161180434114469,yes,11446,no,2016-11-05,11446,yes,"CV SDSS mag 20,9"
CSS150123:081526+584234,123.85882,58.70953,20150123.34,18.79,1501231570254138714,yes,13871,no,2016-11-08,13871,yes,"Flare SDSS mag 20,3"
CSS130411:081539+243717,123.91089,24.62151,20130411.14,17.83,1304111230414140313,yes,14031,no,2016-11-05,14031,yes,"Flare SDSS mag 19,0"
CSS080417:081543-004209,123.92985,-0.7024,20080417.11,17.56,804170010454142868,yes,42868,no,2016-04-18,42868,no,"CV SDSS mag 21,8 object"
CSS120119:081602+584824,124.01025,58.80669,20120119.29,17.49,1201191570254149183,yes,14918,yes,2016-11-08,14918,yes,"CV SDSS mag 21,3"
CSS150207:081700+511235,124.24904,51.20975,20150207.33,17.14,1502071520284106252,yes,10625,no,2016-11-08,10625,yes,"SN (spec) SDSS mag 21,6"
CSS091215:081712+055208,124.30103,5.86888,20091215.44,16.65,912151070444105411,yes,5411,yes,2016-11-09,5411,yes,"CV SDSS mag 20,9 not blue"
CSS071230:081807+200719,124.52938,20.12199,20071230.32,18.24,712301210424106841,yes,6841,no,2016-11-05,6841,no,"SN SDSS mag 21,4 gal"
CSS100415:081837+012207,124.65348,1.36865,20100415.14,18.97,1004151010454133296,yes,13329,no,2016-04-18,13329,yes,"CV SDSS mag >22,5"
CSS100512:081902+322638,124.75961,32.44375,20100512.16,18.2,1005121320394119966,yes,11996,yes,2016-11-07,11996,yes,"Blazar IVS_B0815+326 z=0,65"
CSS100202:081936+191540,124.90027,19.26115,20100202.31,17.35,1002021180433134193,yes,13419,yes,2016-11-05,13419,yes,"CV SDSS mag 20,0"
CSS091213:082019+474732,125.08071,47.7921,20091213.34,17.7,912131460324139200,yes,39200,yes,2016-11-05,39200,yes,"CV SDSS mag 21,3"
CSS101110:082047+355337,125.19755,35.89374,20101110.42,18.18,1011101350374137703,yes,13770,yes,2016-11-02,13770,yes,"SN 2010kb SDSS mag 19,5"
CSS090224:082124+454135,125.34891,45.69314,20090224.14,16.76,902241460324109873,yes,9873,yes,2016-11-05,9873,no,"CV SDSS mag 19,8"
CSS141014:082216+523413,125.56671,52.57033,20141014.47,18.49,1410141520294130057,yes,13005,no,2016-11-08,13005,yes,"SN SDSS mag 20,8"
CSS091220:082258+404150,125.73979,40.6971,20091220.35,16.69,912201400354121224,yes,21224,yes,2016-11-10,21224,yes,"Blazar CRATES_J082257+404146 z=0,864"
CSS080311:082319+243053,125.82961,24.51484,20080311.12,20.25,803111230424136723,yes,36723,no,2016-11-05,36723,no,Ast no SDSS
CSS140103:082332+283814,125.88379,28.63724,20140103.32,18.95,1401031290404108382,yes,10838,no,2016-11-07,10838,yes,"SN (spec) SDSS mag 20,7"
CSS140128:082352+043655,125.96799,4.61528,20140128.23,18.52,1401281040454148127,yes,14812,no,2016-11-09,14812,yes,"SN (spec) SDSS mag 21,0"
CSS151114:082355+322326,125.97804,32.39069,20151114.49,17.59,1511141320394124088,yes,12408,no,2016-11-07,12408,yes,"Flare SDSS mag 20,1"
CSS160210:082425+370429,126.10298,37.07465,20160210.3,18.97,1602101380374108184,yes,10818,no,2016-11-10,10818,yes,"AGN SDSSS mag 20,1"
CSS130217:082433+243844,126.13752,24.64542,20130217.17,17.05,1302171230424139186,yes,13918,yes,2016-11-05,13918,yes,"Blazar SDSS mag 18,9"
CSS080305:082440+273112,126.16863,27.52011,20080305.1,19.15,803051260414134706,yes,34706,no,2016-11-07,34706,no,"Flare SDSS mag >22,5"
CSS100505:082457+070715,126.23851,7.12085,20100505.15,18.99,1005051070454130612,yes,13061,no,2016-11-09,13061,yes,"SN SDSS mag >22,5"
CSS160227:082533+120138,126.38831,12.0271,20160227.26,18.95,1602271120454112778,yes,11277,no,2016-11-09,11277,yes,"Flare SDSS mag 21,0"
CSS160508:082549+075515,126.45363,7.92088,20160508.15,18.06,1605081070454144230,yes,14423,no,2016-11-09,14423,yes,"SN SDSS mag 20,4"
CSS150213:082549+493330,126.45364,49.55821,20150213.31,18.85,1502131490314127926,yes,12792,no,2016-11-05,12792,yes,"AGN SDSS mag 21,1"
CSS071230:082550+220041,126.46034,22.01147,20071230.35,18.12,712301210434137755,yes,37755,no,2016-11-05,37755,no,"SN SDSS mag 21,8"
CSS110124:082604+113821,126.51549,11.63922,20110124.46,15.95,1101241120454105248,yes,10524,yes,2016-11-09,10524,yes,"CV SDSS mag 20,5"
CSS141223:082634+330645,126.64045,33.11253,20141223.3,18.48,1412231320394136108,yes,13610,no,2016-11-07,13610,yes,"SN (spec) SDSS mag 21,2"
CSS131224:082637+254424,126.65254,25.74003,20131224.34,18.37,1312241260414106473,yes,10647,no,2016-11-07,10647,yes,"Flare SDSS mag 20,8"
CSS110204:082649+202232,126.70485,20.3755,20110204.21,17.06,1102041210434115267,yes,11526,yes,2016-11-05,11526,yes,"SN 2011cl SDSS mag 14,7"
CSS080306:082655-000733,126.72785,-0.12581,20080306.19,17.18,803060010464155774,yes,55774,no,2016-04-18,55774,no,"CV SDSS 19,5 var_10_min QSO z=0,875?"
CSS130103:082702-020234,126.76005,-2.04277,20130103.38,16.75,1301030010464118888,yes,11888,yes,2016-04-18,11888,yes,"SN SDSS mag 15,7"
CSS130218:082725+422336,126.85397,42.39345,20130218.14,16.08,1302181430344101379,yes,10137,no,2016-11-10,10137,yes,"Flare mag 16,6"
CSS120114:082754+121600,126.97375,12.26677,20120114.36,18.54,1201141120454117896,yes,11789,yes,2016-11-09,11789,yes,"Flare SDSS mag 20,7"
CSS081130:082817+302454,127.0715,30.41504,20081130.32,19.39,811301290404138766,yes,38766,yes,2016-11-07,38766,no,"SN SDSS mag 22,5 Abell671 cluster"
CSS071231:082822+105344,127.09064,10.89569,20071231.38,17.85,712311090454147905,yes,47905,yes,2016-11-09,47905,no,"CV SDSS 22,2 mag star?"
CSS131224:082828+342717,127.11596,34.45471,20131224.34,18.36,1312241350384110624,yes,11062,no,2016-11-10,11062,yes,"AGN SDSS mag 19,9"
CSS130317:082848+293031,127.1991,29.50857,20130317.16,18.24,1303171290404124281,yes,12428,no,2016-11-07,12428,yes,"SN (spec) SDSS mag 15,5"
CSS091017:082858-003512,127.24252,-0.58676,20091017.46,18.32,910170010464152062,yes,52062,yes,2016-04-18,52062,yes,"SN 2009ma SDSS mag >22,5"
CSS161109:082930+001324,127.37297,0.22334,20161109.47,16.48,1611091010464105145,yes,10514,no,2016-11-09,10514,yes,"CV SDSS mag 21,8"
CSS140526:082948+264625,127.45045,26.7735,20140526.18,12.57,1405261260424118499,yes,11849,no,2016-11-07,11849,yes,HPM LHS_248
CSS131207:082957-010201,127.48942,-1.03373,20131207.47,15.62,1312070010464142576,yes,14257,no,2016-04-18,14257,yes,"CV (spec) SDSS mag 22,0"
CSS151206:083106-054242,127.77684,-5.71164,20151206.4,17.01,1512060070464171296,yes,17129,no,2016-02-29,17129,yes,"CV SDSS mag 18,9"
CSS080101:083123-020225,127.84644,-2.04033,20080101.35,19.48,801010010464118424,yes,18424,no,2016-04-18,18424,no,"Flare SDSS mag 23,0"
CSS131214:083148+643430,127.95073,64.57489,20131214.29,17.8,1312141630224136315,yes,13631,no,2016-11-09,13631,yes,"SN (Master) SDSS mag 21,4"
CSS120102:083205+441006,128.02202,44.16821,20120102.3,18.99,1201021430344132418,yes,13241,yes,2016-11-10,13241,yes,"AGN SDSS mag 20,3"
CSS120522:083223+491321,128.09672,49.22243,20120522.18,16.61,1205221490314114861,yes,11486,yes,2016-11-05,11486,yes,"Blazar QSO_B0828+493 z=0,548"
CSS120427:083303+370601,128.26128,37.10039,20120427.21,17.17,1204271380374105813,yes,10581,no,2016-11-10,10581,yes,HPM 2MASS_J083303
CSS081121:083423+254852,128.59707,25.81441,20081121.41,19.44,811211260424107470,yes,7470,yes,2016-11-07,7470,no,Ast no SDSS
CSS150122:083441+465757,128.6706,46.96587,20150122.43,19.19,1501221460334127130,yes,12713,no,2016-11-05,12713,yes,"AGN SDSS mag 20,9"
CSS120520:083619+212105,129.07911,21.35139,20120520.18,14.0,1205201210444122117,yes,12211,no,2016-11-05,12211,yes,CV CC_Cnc
CSS090213:083642+091405,129.17367,9.23482,20090213.24,18.19,902131090464114479,yes,14479,yes,2016-11-09,14479,no,"SN 2009bm SDSS mag 20,5 galaxy"
CSS080203:083652+272637,129.21562,27.44358,20080203.18,19.32,802031260424140087,yes,40087,no,2016-11-07,40087,no,"SN matches SDSS mag 21,2 gal"
CSS120422:083746+522004,129.44338,52.33446,20120422.14,18.23,1204221520304126274,yes,12627,yes,2016-11-08,12627,yes,"SN SDS mag 20,4"
CSS130415:083751+063634,129.46131,6.6095,20130415.18,19.3,1304151070464118026,yes,11802,no,2016-11-09,11802,yes,"AGN SDSS mag 21,1"
CSS101203:083751+383013,129.46223,38.50361,20101203.37,16.76,1012031380384133667,yes,13366,no,2016-11-10,13366,yes,CV J0837+3830
CSS150512:083820+165039,129.58152,16.8442,20150512.14,16.15,1505121150454142947,yes,14294,no,2016-10-25,14294,yes,"CV SDSS mag 20,9"
CSS100320:083831+140039,129.62964,14.01085,20100320.2,19.08,1003201120464144037,yes,14403,no,2016-11-09,14403,yes,"SN 2010ca SDSS mag 21,6 gal"
CSS090302:083845+491055,129.6883,49.18208,20090302.1,15.12,903021490314120932,yes,20932,no,2016-11-05,20932,no,"CV SDSS mag 19,4 SDSS_083845"
CSS161029:083859+624034,129.74492,62.67612,20161029.51,14.36,1610291630224109495,yes,10949,no,2016-11-09,10949,yes,HPM LHS_2032
CSS141130:083907+343154,129.77808,34.53153,20141130.42,18.58,1411301350394111255,yes,11125,no,2016-11-10,11125,yes,"SN SDSS mag 20,2"
CSS131102:083931+282824,129.88051,28.47339,20131102.46,16.53,1311021290414104571,yes,10457,no,2016-11-07,10457,yes,CV SDSS_J083931
CSS130307:083940+530857,129.91628,53.14913,20130307.31,16.22,1303071520304144859,yes,14485,no,2016-11-08,14485,yes,HPM LHS_2035
CSS141124:084020+141506,130.08224,14.25167,20141124.45,17.41,1411241150454102720,yes,10272,no,2016-10-25,10272,yes,"Flare SDSS mag 21,2"
CSS090331:084041+000520,130.17273,0.08894,20090331.16,18.84,903311010474101577,yes,1577,yes,2016-11-09,1577,no,"CV SDSS mag 20,8 star"
CSS100522:084108+102537,130.28376,10.42683,20100522.16,15.58,1005221090464126949,yes,12694,no,2016-11-09,12694,yes,"CV SDSS mag 20,1 gal"
CSS120225:084110+331709,130.29053,33.28572,20120225.16,18.97,1202251320404143265,yes,14326,no,2016-11-07,14326,yes,"AGN SDSS mag 20,1"
CSS090525:084127+210054,130.36405,21.01488,20090525.15,15.76,905251210444119239,yes,19239,no,2016-11-05,19239,no,"CV SDSS mag 20,4"
CSS130116:084130+112310,130.3759,11.38615,20130116.39,18.82,1301161120464102418,yes,10241,no,2016-11-09,10241,yes,"AGN SDSS mag 20,4"
CSS130115:084141+465235,130.42202,46.87647,20130115.38,18.8,1301151460334132242,yes,13224,yes,2016-11-05,13224,yes,"Blazar SDSS mag 20,9"
CSS121124:084244+443224,130.68288,44.54011,20121124.33,12.91,1211241430354131229,yes,13122,no,2016-11-05,13122,yes,HPM LHS_2041
CSS151206:084252+131004,130.71661,13.16773,20151206.36,18.97,1512061120464134253,yes,13425,no,2016-11-09,13425,yes,"Flare SDSS mag 20,4"
CSS081028:084321+375334,130.83934,37.89281,20081028.45,19.42,810281380384119044,yes,19044,no,2016-11-10,19044,no,"SN SDSS mag 21,8"
CSS080426:084328+302346,130.86609,30.39601,20080426.15,19.55,804261290424127036,yes,27036,no,2016-10-31,27036,no,SN SDSS mag >22 mag
CSS131211:084339+161038,130.91377,16.17724,20131211.43,18.33,1312111150464138744,yes,13874,no,2016-10-25,13874,yes,"SN (spec) SDSS mag 20,8"
CSS080309:084358+425037,130.99192,42.84368,20080309.25,17.76,803091430354107829,yes,7829,no,2016-11-05,7829,no,"CV SDSS 19,9 mag star"
CSS110208:084400+023919,131.00039,2.6552,20110208.22,14.82,1102081010474158290,yes,15829,no,2016-11-09,15829,yes,CV SDSS_J084400+023919
CSS090331:084414-012807,131.05687,-1.46866,20090331.17,17.5,903310010474128925,yes,28925,yes,2016-04-18,28925,no,"CV SDSS mag 20,5 star"
CSS130418:084435+530431,131.14727,53.07531,20130418.17,17.16,1304181520304134058,yes,13405,no,2016-11-08,13405,yes,"CV SDSS mag 21,9"
CSS091216:084441-061935,131.17288,-6.32648,20091216.39,18.46,912160070474149216,no,49216,no,2016-03-15,49216,yes,SN 2009ni CFHT mag 22 gal
CSS131224:084443+370805,131.17886,37.13471,20131224.35,19.7,1312241380384107607,yes,10760,no,2016-11-10,10760,yes,"AGN mag 20,5"
CSS080309:084447+373339,131.1979,37.56079,20080309.23,20.12,803091380384113756,yes,13756,no,2016-11-10,13756,no,Ast no SDSS
CSS101101:084515+274924,131.3117,27.8232,20101101.48,15.18,1011011260434138055,yes,13805,yes,2016-10-04,13805,yes,"SN 2010iw (Howerton) SDSS mag 17,8"
CSS140509:084519+190824,131.32817,19.13998,20140509.14,18.42,1405091180454129137,yes,12913,no,2016-11-05,12913,yes,"SN SDSS mag 20,8"
CSS090201:084545-051130,131.4389,-5.1916,20090201.25,18.16,902010040474111648,no,11648,yes,2016-04-18,11648,no,CV mag >21 past outburst
CSS080209:084555+033929,131.47937,3.65813,20080209.26,18.5,802091040474117552,yes,17552,no,2016-11-09,17552,no,CV SDSS mag 20
CSS080202:084608+011743,131.53222,1.29525,20080202.23,18.02,802021010474127132,yes,27132,no,2016-11-09,27132,no,CV SDSS mag >22
CSS120222:084614+225502,131.55931,22.91717,20120222.23,19.27,1202221230444107847,yes,10784,yes,2016-11-05,10784,yes,SN SDSS mag 20
CSS150415:084617+311556,131.57006,31.26549,20150415.14,18.56,1504151320414103256,yes,10325,no,2016-10-31,10325,yes,"CV SDSS mag 21,6"
CSS141024:084621+132037,131.58572,13.34353,20141024.47,18.85,1410241120474136547,yes,13654,no,2016-11-09,13654,yes,"SN SDSS mag 20,6"
CSS120120:084702-154158,131.76015,-15.69951,20120120.35,18.87,1201200150464142250,no,14225,yes,2015-12-06,14225,yes,"CV DSS mag 21,5"
CSS131102:084719+253805,131.83022,25.63477,20131102.46,20.2,1311021260434104182,yes,10418,no,2016-10-04,10418,yes,"AGN SDSS maf 20,6"
CSS131031:084730+102511,131.87546,10.4197,20131031.45,19.58,1310311090474134635,yes,13463,no,2016-11-09,13463,yes,"SN SDSS mag 16,5"
CSS131224:084744+465235,131.93473,46.8764,20131224.48,18.34,1312241460334126377,yes,12637,no,2016-11-05,12637,yes,"AGN mag 20,5"
CSS110224:084748+295733,131.94872,29.95906,20110224.15,18.63,1102241290424127830,yes,12783,no,2016-10-31,12783,yes,"SN SDSS mag 23,4"
CSS100412:084758+510841,131.99157,51.14479,20100412.22,17.94,1004121520304104992,yes,10499,yes,2016-11-08,10499,yes,"SN 2010cj SDSS mag 21,1"
CSS090323:084758+340720,131.9931,34.12236,20090323.11,19.77,903231350394105050,yes,5050,yes,2016-11-10,5050,no,"SN SDSS mag >22,5"
CSS151103:084831+610859,132.12748,61.14982,20151103.49,13.63,1511031600254127101,yes,12710,no,2016-11-09,12710,yes,HPM LHS_2051
CSS141215:084920+364257,132.33482,36.71587,20141215.33,17.45,1412151380384100960,yes,10096,no,2016-11-10,10096,yes,"SN (Gagliano) SDSS mag 13,4"
CSS151012:084941+291739,132.41919,29.2941,20151012.49,19.11,1510121290424116485,yes,11648,no,2016-10-31,11648,yes,"SN SDSS mag 21,9"
CSS110513:085000+485458,132.50152,48.91624,20110513.22,15.97,1105131490324110809,yes,11080,yes,2016-11-05,11080,yes,"Blazar B0846+4906 SDSS mag 18,5 z=0,425"
CSS071203:085002+171938,132.50916,17.32712,20071203.34,19.42,712031180464106445,yes,6445,no,2016-10-25,6445,no,"SN (MLS) SDSS mag 20,8 gal"
CSS140329:085002+292739,132.50965,29.46097,20140329.19,18.66,1403291290424119413,yes,11941,no,2016-10-31,11941,yes,"SN SDSS mag 22,0"
CSS090120:085010-121335,132.54014,-12.22646,20090120.32,16.11,901200120474150650,no,50650,yes,2016-04-18,50650,no,Blazar 2EG J0852-1237
CSS090225:085102+262254,132.75959,26.38173,20090225.22,20.14,902251260434115176,yes,15176,yes,2016-10-04,15176,no,"Flare SDSS mag 23,6 star"
CSS090118:085107+030834,132.78084,3.14291,20090118.33,14.67,901181040484106855,yes,6855,no,2016-11-09,6855,no,"CV CT Hya mag 18,4"
CSS150220:085109+443352,132.78647,44.56456,20150220.23,19.74,1502201430364130531,yes,13053,no,2016-11-05,13053,yes,"SN (spec) SDSS mag 22,1"
CSS120421:085111+032751,132.79759,3.46406,20120421.14,18.93,1204211040484113178,yes,11317,yes,2016-11-09,11317,yes,"SN SDSS mag >21,5"
CSS080401:085113+344449,132.80597,34.74687,20080401.18,16.4,804011350404111947,yes,11947,yes,2016-11-10,11947,no,CV SDSS mag 20 star
CSS100216:085219-081730,133.08112,-8.29153,20100216.29,17.47,1002160070474106060,no,10606,yes,2016-03-15,10606,yes,"CV mag >21,5"
CSS100512:085247+531406,133.19699,53.23504,20100512.18,18.7,1005121520304133272,yes,13327,yes,2016-11-08,13327,yes,"SN 2010di SDSS mag 20,5 gal"
CSS080101:085249-052247,133.20375,-5.37967,20080101.37,19.2,801010040484105189,no,5189,no,2016-04-18,5189,no,"SN PQ mag 20,5 Gal"
CSS110404:085253+185323,133.21985,18.8896,20110404.24,17.57,1104041180464131580,yes,13158,no,2016-10-25,13158,yes,"Flare SDSS mag 19,7"
CSS101203:085402+350312,133.50923,35.05331,20101203.35,18.96,1012031350404119449,yes,11944,no,2016-11-10,11944,yes,"SN 2010lj SDSS mag 20,8"
CSS080506:085409+201339,133.53919,20.22756,20080506.15,17.49,805061210454106076,yes,6076,no,2016-11-05,6076,no,"CV SDSS 20,5 mag star"
CSS130110:085413-080511,133.55469,-8.0865,20130110.35,15.03,1301100070484108784,no,10878,no,2016-03-14,10878,yes,HPM LHS_254
CSS101203:085414+390537,133.55818,39.09367,20101203.37,16.82,1012031380394141353,yes,14135,no,2016-11-10,14135,yes,"CV 1ES_0851+39,2 SDSS mag 19,2"
CSS130303:085450-001238,133.70749,-0.21057,20130303.26,17.88,1303030010484158805,yes,15880,no,2016-04-18,15880,yes,"Flare SDSS mag 20,2"
CSS150415:085511+354417,133.7979,35.73814,20150415.14,18.73,1504151350404127704,yes,12770,no,2016-11-10,12770,yes,"AGN SDSS mag 20,0"
CSS120302:085522+040837,133.84299,4.14366,20120302.16,17.54,1203021040484122366,yes,12236,yes,2016-11-09,12236,yes,"Flare SDSS mag 21,1"
CSS130307:085523+525451,133.84569,52.91421,20130307.31,16.5,1303071520314141379,yes,14137,no,2016-10-23,14137,yes,HPM LHS_2073
CSS120223:085539+382913,133.91332,38.48687,20120223.21,20.02,1202231380394131953,yes,13195,yes,2016-11-10,13195,yes,"AGN SDSS mag 22,3"
CSS120325:085554+254237,133.97451,25.71026,20120325.15,18.53,1203251260444104852,yes,10485,no,2016-10-19,10485,yes,"SN SDSS mag 21,9"
CSS091121:085600-051945,133.99922,-5.32906,20091121.5,18.17,911210040484107252,no,7252,no,2016-04-18,7252,yes,SN 2009mc CFHT mag 22 gal
CSS140309:085602-102639,134.00929,-10.4441,20140309.23,18.67,1403090090484116562,no,11656,no,2016-04-18,11656,yes,CV mag 21
CSS100508:085604+322109,134.01571,32.35255,20100508.17,16.2,1005081320414119007,yes,11900,no,2016-10-31,11900,yes,"CV SDSS mag 19,7"
CSS100313:085607+123837,134.02847,12.6435,20100313.22,18.92,1003131120474123675,yes,12367,yes,2016-11-09,12367,yes,"CV (spec) SDSS mag 22,2"
CSS120411:085609+172208,134.03843,17.36878,20120411.17,18.51,1204111180464108242,yes,10824,yes,2016-10-25,10824,yes,"Flare SDSS mag 20,7"
CSS150512:085625+173310,134.10396,17.55268,20150512.14,17.01,1505121180464109343,yes,10934,no,2016-10-25,10934,yes,"Flare SDSS mag 19,4"
CSS130418:085631+433558,134.13014,43.59957,20130418.16,13.97,1304181430364118904,yes,11890,no,2016-11-05,11890,yes,HPM LHS_2074
CSS160203:085705+351643,134.27208,35.27848,20160203.26,19.61,1602031350404123359,yes,12335,no,2016-11-10,12335,yes,SN SDSS mag >21
CSS110309:085710-032029,134.29009,-3.34134,20110309.24,17.74,1103090040484148259,no,14825,yes,2016-04-18,14825,yes,CV mag >21
CSS141228:085800+255454,134.49948,25.91499,20141228.38,18.93,1412281260444108054,yes,10805,no,2016-10-19,10805,yes,"AGN SDSS mag 21,2"
CSS071112:085823-003729,134.59523,-0.62471,20071112.42,17.64,711120010484141981,yes,41981,no,2016-04-18,41981,no,CV SDSS 22nd mag gal?
CSS111130:085857+044130,134.73828,4.69169,20111130.48,18.8,1111301040484136988,yes,13698,yes,2016-11-09,13698,yes,SN SDSS mag >22
CSS090118:085912-110648,134.80178,-11.11331,20090118.37,16.76,901180090484103653,no,3653,yes,2016-04-18,3653,no,CV outburst DSS-B mag 21
CSS160227:085941+601630,134.92214,60.27495,20160227.34,14.3,1602271600254113139,yes,11313,no,2016-11-09,11313,yes,HPM LHS_2087
CSS131231:085956-072510,134.9831,-7.41954,20131231.35,17.37,1312310070484126421,no,12642,no,2016-03-14,12642,yes,SN (spec) MCG-01-23-016 mag 15
CSS120301:090017+430118,135.06896,43.02174,20120301.16,14.05,1203011430364110176,yes,11017,no,2016-11-05,11017,yes,CV J0900+4301
CSS110512:090017+343928,135.06943,34.65765,20110512.21,17.14,1105121350404109472,yes,10947,no,2016-11-10,10947,yes,"CV mag 20,5"
CSS090118:090026-092649,135.10933,-9.44691,20090118.37,16.16,901180090484140054,no,40054,yes,2016-04-18,40054,no,CV mag 20
CSS110113:090035+015650,135.14712,1.94735,20110113.35,18.42,1101131010494140457,yes,14045,yes,2016-05-07,14045,yes,SN SDSS mag >22
CSS110224:090109+303545,135.28794,30.59575,20110224.18,19.69,1102241290434237998,yes,23799,yes,2016-10-19,23799,yes,"SN SDSS mag 21,2"
